Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cambodia,KHM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.392000198,,11.07901001,11.38078976,10.13757038,,12.40431023,,,11.1035099,,8.165240288,7.337470055,7.335400105,7.199850082,9.59706974,8.791600227,,,,9.385020256,,,
Kiribati,KIR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50751019,15.26541996,11.51613998,,,,,,,,,,18.20199013,17.9850502,16.72262001,16.66514969,13.74775028,12.88805008,12.54887962,15.13971996,12.39466,20.1776104,19.27183914
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,19.16773987,,13.00741005,,9.140000343,,11.2264204,15.21413994,,,13.37852955,,,14.53252029,10.32295036,13.68505001,14.20753002,11.05932999,12.28806019,11.79026031,11.05620956,12.47840977,13.05181026,,,,,,,,8.635499954,,,,,,
"Korea, Rep.",KOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.397489548,,,,11.32546043,13.09107018,,,,18.01417923,15.25835991,,14.95361042,13.85410976,13.37001038,,,,,,,,,9.514309883,10.51535988,11.13780975,11.75430965,12.82629967,11.91267014,
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.29716969,15.25037003,16.49754524,16.06499958,14.88700008,15.27385044,,,15.81505013,16.56399965,16.02066994,15.92683029,15.34634018,15.72778034,16.26272964,15.44384003,16.89648438,17.90471458,17.57729912,16.36310482,15.72528505,15.95880032,
Lao PDR,LAO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.295569897,9.946570396,15.26266003,,15.87434959,14.12779045,17.76235962,18.10178947,13.00520992,7.463099957,7.246960163,8.259579659,7.36868,13.34101009,11.75734997,,,,,,,
Lebanon,LBN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.80824995,10.44340038,5.916369915,8.106699944,,,,,7.421249866,7.056300163,,7.931230068,8.421310425,7.693190098,7.341040134,5.86977005,5.502999783,5.534289837,5.733809948,7.109159946,8.575519562,6.300000191,6.300000191,7.148960114,7.147540092,8.047450066,8.143950462,9.89828968,
Liberia,LBR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.454070091,,,,5.18434,4.673270226,6.893489838,,,8.341939926,8.147789955,,,
Libya,LBY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.138730049,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2560997,,,,,,,,31.31318092,,,,29.43382072,26.03627014,,25.85462952,,15.42216015,15.04104042,16.3069706,19.01137924,,19.94337082,13.89531994,14.20207977,13.83675957,12.19244957,13.84786034,15.30152035,16.45298004,21.97570038,14.09974003,14.30671978,14.08432007,14.32271957,14.46759033
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18450975,14.91203499,15.57609558,15.68778992,14.77265501,,,,16.28073025,,,16.10293961,15.26900005,15.72778034,16.58436012,15.83186531,16.61219978,17.0281496,17.57729912,16.1483593,14.60869026,,
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.05184984,15.5201602,15.26266003,,15.87434959,15.89345503,,,16.17733002,16.09907436,16.17281914,15.11833,15.70435476,15.30115461,14.54640007,13.85023022,13.10721016,15.05765486,14.64414024,,,
Low income,LIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.19596958,15.07777977,,,12.63703489,,,,15.67825985,,16.3383646,15.11833,15.85542488,16.17000961,14.77883482,13.11004019,13.49743986,14.34442043,15.82935047,,,
Liechtenstein,LIE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87623024,,,12.70728016,11.56567001,12.69388962,,11.66882992,,,,,,,,,,,8.2707901,8.605660439,9.110159874,8.394029617,9.419949532,10.8239603,10.95026016,17.72875977,14.49975967,11.33090019,,,
Lower middle income,LMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.89023018,,,,15.95312023,16.76840019,17.85849953,,17.90871525,17.35310459,16.77709007,15.42368031,15.98187017,16.22544479,17.08102989,15.71675968,16.11104012,16.06520939,15.73571014,14.27907515,,
Low & middle income,LMY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.22856522,15.72974014,15.20456505,,15.03676033,15.09620476,15.50984001,15.81505013,15.67825985,15.67366982,15.92683029,15.08198977,15.36781979,15.38372469,14.80897999,14.56777954,15.06348038,15.68577003,15.13505983,14.15939045,,
Lesotho,LSO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,29.41077042,20.82331085,22.92170906,,,15.29199028,15.38955975,,,,23.02207947,18.58789063,20.50745964,,26.44453049,,23.55234909,19.20038033,23.84892082,24.36375999,32.10572815,27.64990044,32.40491867,28.23381042,,24.69754982,,,21.23520088,17.43090057,19.30680084,18.0970993,14,13.99763966,15.11530972,14.12979984,13.13586044,13.79121971,13.65828991
Late-demographic dividend,LTE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.27794981,,,14.09593964,13.29638958,13.23923969,14.28520966,15.0490303,14.27055979,13.54905033,13.39324522,13.57394981,14.06141996,13.9813199,14.36650467,13.10684967,14.4071703,14.48905516,13.67873526,12.96660042,13.40364027,12.9533596,13.07722473,14.02956963,,
Lithuania,LTU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.27873993,21.93460083,20.65736008,18.32267952,16.7170105,16.61293983,,,16.67028046,17.46509933,15.93097973,15.5721302,14.57956028,14.28964996,13.32594013,13.0529604,12.77760983,12.85881996,12.33635044,13.53596973,13.28802013,13.19013977,12.28826046,12.02523994,11.76564026,11.74273014,,,
Luxembourg,LUX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.762880325,,,,,9.265399933,,,,,,,,,,,9.267410278,,9.48968029,9.351119995,,8.474499702,8.68144989,,,
Latvia,LVA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.66432953,14.09593964,14.60147953,15.87751961,16.37018013,15.37675953,14.50181007,,13.91162968,14.06704998,14.76309967,13.02513981,11.80902958,12.7153101,17.73654938,18.74402046,13.97237015,14.12740993,12.89328957,11.96763039,11.14750957,,,
"Macao SAR, China",MAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8389101,11.09216022,10.71469021,10.38807011,9.002079964,8.113349915,11.1839304,9.94645977,10.44556999,11.37250042,12.97941971,14.63311005,22.32860947,12.58631992,13.65736008,13.41969967,13.83483982,14.10256958,15.1596899,16.59794998,,
St. Martin (French part),MAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89277077,,20.46423912,,20.47270966,,,25.21153069,25.76847076,,,,,,,,,17.47064018,17.29528999,,,,,,4.645979881,,5.116839886,5.356780052,5.980080128,,
Monaco,MCO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.134119987,5.484159946,,,5.163430214,,,5.767749786,5.842339993,6.401110172,6.489769936,5.071700096,6.327899933,,,,5.92595005,,,,,6.598810196,6.363220215,8.076169968,8.87594986,7.059219837,5.008860111,,6.596549988,6.980629921,,5.029270172,,
Moldova,MDA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3399601,,,14.12242031,12.92393017,16.42476082,17.88434029,16.19259071,19.45202065,19.29664993,18.60881996,19.4169693,19.85008049,20.99263,22.26700974,21.9158802,20.74197006,18.23982048,18.76510048,18.18217087,18.62162971,18.43283081,17.56772995,19.46438026,,
Madagascar,MDG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,14.89931011,16.53528976,16.78964043,18.32389069,16.62018013,,,,,,,,12.31729984,,,,10.64441013,9.382769585,15.5387001,15.89050961,17.68247032,17.93675995,15.76313972,12.96076965,18.03303909,15.32419014,18.04454994,16.25814056,22.58583069,,19.77969933,20.32579994,13.98937988,18.96677017,16.9629097,19.83818054,15.83769989,19.81804085,16.44109917,14.32063961,15.66672039
Maldives,MDV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23990059,20.34620094,19.47924042,13.01498032,13.34757996,12.74641037,12.61970997,13.75572968,10.99530029,10.28969002,11.40157986,12.40592957,9.210169792,11.4765501,10.15742016,11.35381031,11.38990021,12.05595016,10.50504017,11.90775013
Middle East & North Africa,MEA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01417923,,,14.95361042,,13.42121029,,14.11635494,,,,,,,,,11.19604969,,11.34433985,,
Mexico,MEX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.15458965,15.09570026,,21.5629406,24.12129974,,,16.31761932,16.69396019,19.64612961,20.62428093,21.46491051,22.47187042,22.05382919,21.90378952,20.82431984,19.88907051,17.38015938,18.66511917,18.64258957,18.42102051,18.08719063,16.9059906,18.80594063,19.01874924,17.93932915,17.57729912,16.57785034,,,
Marshall Islands,MHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.54380989,,,14.8142004,22.50875092,,,,,,,,,,,,26.74950981,24.65839958,12.52021027,15.07800961,15.04273987,16.16671944,
Middle income,MIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25037003,15.73330975,15.26266003,16.11750984,15.13930035,15.09620476,15.39946985,14.94869041,15.2952199,15.18871021,15.81840992,14.8677702,15.17621994,15.29566479,14.80897999,15.49322033,15.60490036,15.87569523,14.6950798,14.15939045,,
North Macedonia,MKD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.640879631,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32380962,14.49349976,14.52521038,18.28376007,17.73634911,16.28030014,,,18.0316906,16.95940971,16.50391006,18.25834084,22.40337944,16.62344933,18.22426033,18.15549088,13.90388012,16.53433037,15.8884201,14.63601971,14.46611977,15.95777988
Malta,MLT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.535340309,,10.55488968,,,14.53678989,13.06567955,12.34494019,15.71920967,18.90480042,15.26156044,18.77519989,17.53776932,13.15089035,14.16854954,13.37271023,,,,
Myanmar,MMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,5.928639889,10.10000038,13.80000019,7.537509918,8.734160423,9.683899879,9.927680016,10.38910961,10.56412983,,
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97993994,,,,,,,,,13.63574457,11.80013514,12.16161489,,
Montenegro,MNE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.80766964,15.17901039,15.49800968,16.07476997,,20.31151009,,13.59445,,,13.28645039,,14.51142025,14.71113968,12.1508503,14.40723038,15.36744976,14.66810036,13.5471096,13.06311035,12.64562035,20.48335075,16.53417969,16.42383003,
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05375004,16.92332077,,,,,18.00153923,22.7181797,18.55003929,,,,19.92300034,19.58639908,19.70182037,18.97809029,17.8321991,19.8523407,19.94601059,18.36519051,16.72156906,19.03367996,17.9349308,
Mauritania,MRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17580986,,10.31007957,,,,,13.68274975,10.01766014,11.40542984,,,9.330610275,,,10.22801971,9.745059967,
Mauritius,MUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1949501,14.34508038,,,,,,,,19.23760033,17.54190063,13.23923969,12.91514015,17.92271996,17.38710022,17.08813095,15.17617035,14.18327999,14.03944016,13.24722958,14.57314968,13.84617043,14.96061993,14.78901005,20.90517998,19.45709038,19.96249962,20.35720062,19.27433014,18.67692947,16.1177597,
Malawi,MWI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.49777031,,,,,,,12.45998001,15.04564953,,20.49682999,16.59646988,21.79789925,17.19881058,14.34442043,15.82935047,14.59023952,11.49765015,
Malaysia,MYS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.10503006,17.31287956,19.92374992,19.50259018,22.77094078,20.05298042,,21.18855095,21.39068031,24.34852028,25.90360069,24.54244041,21.01292038,,16.74556923,16.12466049,14.03864002,18.46463013,18.40623093,20.97702026,19.85116005,19.45430946,19.80056,19.81072998,20.93572044,21.31582069,19.64325905,17.68560028,16.75746918,16.37462044
North America,NAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,15.57890034,15.53180981,14.77497005,14.09080029,13.2368803,12.68319988,13.45582962,13.53853989,13.56976986,13.19062042,14.26379967,13.11614037,14.62347984,12.93443012,12.86363029,,,12.63957977,12.74188042,12.98260021,12.21224022,12.14789963,,,12.17807007,,12.32855988,12.00996017,12.48363972,12.33596039,12.21914005,,,,,,,,,,
Namibia,NAM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.04277039,21.92506027,22.77570915,21.83686066,20.32821083,,,21.6029892,,24.86161041,,26.12351036,23.95210075,22.74790001,24.05590057,22.09550095,22.57132912,23.93919945,24.6740303,23.32430077,26.39039993,24.94137955,24.80791092
New Caledonia,NCL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44432068,,,17.22141075,19.05752945,16.65031052,16.66684914,13.84549999,,,16.88376999,17.37597084,16.17733002,18.91250992,19.0896492,20.11651993,19.19202042,18.07670021,21.66150093,18.51218987,15.34716034,13.21516037,16.33996964,13.01280975,13.33253956,11.95261955
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04685974,7.958079815,6.120110035,7.034130096,7.02989006,5.621039867,5.677509785
Nicaragua,NIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,,,11.93350029,,,,,,13.38181973,14.71679974,14.57369995,,15.68778992,14.88700008,,,,,,,26.40800095,,,,23.04759979,22.28290939,21.32547951,22.43330002,,,,
Netherlands,NLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,12.0678997,11.40721989,10.64282036,9.871850014,10.50205994,10.83491993,11.2973299,10.55998039,,10.98548985,11.07083988,,9.666669846,9.561429977,9.667949677,8.887470245,,10.42018986,10.56879044,11.08148956,11.15738964,11.23149967,11.53141022,11.87693977,12.33590984,11.97107983,11.76274967,11.87849045,11.6184597,11.66905022,11.88770962,11.77606964,12.09424019,12.15079975,12.20965004,12.80685997,12.42325974,12.91154957,,,
Norway,NOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,14.48762035,14.52952003,14.31285,14.06793022,14.06037045,14.02931976,14.25893974,13.18505955,13.88951969,13.89447021,13.72192955,13.66609955,15.7393198,16.35090065,16.73825073,15.84255028,16.05324936,15.39109993,14.99256992,15.6301899,15.78386021,16.08358002,15.53073025,16.26292992,16.37252998,15.7071104,15.87798977,15.71776009,15.50778008,15.08848953,14.82680988,17.28206062,17.11923981,16.90208054,15.60758018,15.83950996,15.93850994,15.62637043,,,
Nepal,NPL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.15604019,21.65620041,20.44404984,21.31265068,21.61335945,22.29421997,25.50064087,21.14613914,22.23003006,19.87293053,16.03235054,17.98384094,17.43708038,17.56963921,18.28129005,16.98966026,19.12849998,17.09638977,14.10186958,,,
Nauru,NRU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87627983,10.22716999,8.883709908,12.74796963,9.609689713,4.32558012,3.529390097,3.631880045
New Zealand,NZL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,8.192350388,8.092690468,8.877570152,9.700209618,10.13755035,,,,,14.07855988,13.99979973,16.0999794,15.78923035,,16.22986031,,16.71030045,16.77153015,16.75843048,17.00461006,16.25795937,15.16337013,14.98482037,14.07769012,15.34360027,15.68109989,15.76294041,17.75274086,16.54368019,16.26573944,16.37351036,16.83169937,16.64263916,16.08296013,,,
OECD members,OED,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11497021,12.21263981,11.90163994,11.84667015,,12.25740528,12.27946472,12.91302013,12.39710522,12.56348038,12.8151803,12.87954998,12.511765,12.84820986,12.84257984,12.66641521,12.63062477,12.20102501,12.4024601,12.69093513,12.66024017,13.19013977,12.81882,13.10830975,12.35070992,12.22383976,,,
Oman,OMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93073988,7.986430168,7.649610043,7.756030083,8.004639626,8.039019585,9.125559807,9.991800308,10.32785988,8.983440399,10.5839901,11.06247997,10.03896046,10.31647015,10.05364037,11.22463036,,,10.94917965,,,,11.08018017,,,,13.55008984,12.69789982,12.42101955,12.2049799,
Other small states,OSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99034977,17.70648956,17.30182981,16.21950006,19.12546539,16.61004019,17.08813095,18.89130497,,16.3231349,14.06469536,14.19520998,13.84617043,13.18889999,13.14834023,13.15995979,13,13.5529747,15.11530972,14.41243982,,,
Pakistan,PAK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.80284977,9.376429558,10.31326962,10.06898975,11.75339985,,11.30733013,8.489879608,,,,11.22935009,13.77750969,15.28909969,15.4455204,14.09696007,12.08263016,11.86466026,10.92461014,11.04063034,11.51397991,11.30066013,13.1872797,15.06348038,14.54477978,,11.59167957,,
Panama,PAN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.19721031,18.15498924,17.35391045,,18.97315025,19.8319397,16.63912964,16.95750046,16.34300995,14.56826973,,,,14.88982964,,,13.01972008,,,,7.864059925,7.466390133,8.681870461,8.681099892,10.09027004,10.24318027,11.97052956
Peru,PER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25037003,14.79623032,14.57806015,14.65830994,15.27385044,14.27851963,14.03530025,14.14177036,14.53442001,14.59630966,13.55558014,13.55255032,14.36907005,15.22387981,16.21989059,17.57485962,17.87010002,18.23591995,17.1314106,17.76287079,15.95880032,17.87413979
Philippines,PHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24298,17.56657028,15.17012978,18.18099022,,15.20676041,13.91590977,14.06892967,14.38022041,12.75084972,12.42236042,13.26852989,13.66701984,14.4419899,13.21115971,,,,,,16.01622009,16.98801041,17.17048073,15.39999962,17.48324013,14.23373985,
Palau,PLW,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96440983,15.30784988,15.53765965,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69820023,9.227100372,,,
Poland,POL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79590988,,11.27880955,10.89190006,11.86929989,11.83148956,11.88938046,11.64437962,12.28658962,12.26731014,12.71207047,11.35066986,11.45131016,11.12903023,11.06464005,10.98486042,11.22696972,11.59794044,11.57975006,11.54648018,11.28394985,11.0591898,11.12355042,,,
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.51319981,,,,14.9615097,16.28030014,,,15.93897009,,16.74405003,15.08198977,15.89538002,15.39999962,15.84410477,13.23203516,13.0909996,15.34288502,16.11419487,14.21378994,12.37802029,
Puerto Rico,PRI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
